,gameId,date,time,hId,hScore,vId,vScore
819,0022100762,20220131,7:30 PM ET,1610612738,122,1610612748,92
820,0022100763,20220131,7:30 PM ET,1610612752,116,1610612758,96
821,0022100767,20220131,7:30 PM ET,1610612737,100,1610612761,106
822,0022100764,20220131,8:00 PM ET,1610612745,108,1610612744,122
823,0022100765,20220131,8:00 PM ET,1610612760,98,1610612757,81
824,0022100766,20220201,7:00 PM ET,1610612765,101,1610612740,111
825,0022100768,20220201,7:30 PM ET,1610612749,112,1610612764,98
826,0022100784,20220201,7:30 PM ET,1610612761,110,1610612748,106
827,0022100769,20220201,8:00 PM ET,1610612741,126,1610612753,115
828,0022100770,20220201,8:00 PM ET,1610612750,130,1610612743,115
829,0022100771,20220201,8:30 PM ET,1610612759,120,1610612744,124
830,0022100772,20220201,10:00 PM ET,1610612756,121,1610612751,111
831,0022100773,20220202,7:00 PM ET,1610612754,118,1610612753,119
832,0022100774,20220202,7:00 PM ET,1610612755,103,1610612764,106
833,0022100775,20220202,7:30 PM ET,1610612738,113,1610612766,107
834,0022100776,20220202,7:30 PM ET,1610612752,108,1610612763,120
835,0022100777,20220202,8:00 PM ET,1610612745,115,1610612739,104
836,0022100778,20220202,8:30 PM ET,1610612742,114,1610612760,120
837,0022100779,20220202,10:00 PM ET,1610612762,108,1610612743,104
838,0022100780,20220202,10:00 PM ET,1610612758,112,1610612751,101
839,0022100781,20220202,10:30 PM ET,1610612747,99,1610612757,94
840,0022100521,20220203,7:00 PM ET,1610612759,95,1610612748,112
841,0022100782,20220203,7:00 PM ET,1610612765,117,1610612750,128
842,0022100430,20220203,7:30 PM ET,1610612761,127,1610612741,120
843,0022100783,20220203,7:30 PM ET,1610612737,124,1610612756,115
844,0022100785,20220203,10:00 PM ET,1610612744,126,1610612758,114
845,0022100786,20220203,10:00 PM ET,1610612746,111,1610612747,110
846,0022100787,20220204,7:00 PM ET,1610612766,101,1610612739,102
847,0022100788,20220204,7:00 PM ET,1610612765,93,1610612738,102
848,0022100789,20220204,7:00 PM ET,1610612754,115,1610612741,122
849,0022100790,20220204,7:30 PM ET,1610612761,125,1610612737,114
850,0022100792,20220204,8:30 PM ET,1610612759,131,1610612745,106
851,0022100793,20220204,9:00 PM ET,1610612762,125,1610612751,102
852,0022100794,20220204,9:00 PM ET,1610612743,105,1610612740,113
853,0022100791,20220204,10:00 PM ET,1610612742,107,1610612755,98
854,0022100795,20220204,10:00 PM ET,1610612757,93,1610612760,96
855,0022100796,20220205,5:00 PM ET,1610612753,115,1610612763,135
856,0022100797,20220205,7:00 PM ET,1610612766,86,1610612748,104
857,0022100798,20220205,7:00 PM ET,1610612764,80,1610612756,95
858,0022100799,20220205,8:30 PM ET,1610612747,122,1610612752,115
859,0022100800,20220205,10:00 PM ET,1610612757,108,1610612749,137
860,0022100801,20220205,10:00 PM ET,1610612758,113,1610612760,103
861,0022100802,20220206,3:30 PM ET,1610612741,108,1610612755,119
862,0022100803,20220206,3:30 PM ET,1610612750,118,1610612765,105
863,0022100804,20220206,3:30 PM ET,1610612743,124,1610612751,104
864,0022100805,20220206,6:00 PM ET,1610612739,98,1610612754,85
865,0022100806,20220206,6:00 PM ET,1610612753,83,1610612738,116
866,0022100807,20220206,6:00 PM ET,1610612742,103,1610612737,94
867,0022100808,20220206,7:00 PM ET,1610612745,107,1610612740,120
868,0022100809,20220206,9:00 PM ET,1610612746,113,1610612749,137
869,0022100810,20220207,7:00 PM ET,1610612766,101,1610612761,116
870,0022100811,20220207,7:00 PM ET,1610612764,100,1610612748,121
871,0022100812,20220207,8:00 PM ET,1610612741,124,1610612756,127
872,0022100813,20220207,8:00 PM ET,1610612760,98,1610612744,110
873,0022100814,20220207,9:00 PM ET,1610612762,113,1610612752,104
874,0022100815,20220208,7:00 PM ET,1610612755,109,1610612756,114
875,0022100816,20220208,7:30 PM ET,1610612737,133,1610612754,112
876,0022100817,20220208,7:30 PM ET,1610612751,91,1610612738,126
877,0022100818,20220208,8:00 PM ET,1610612763,135,1610612746,109
878,0022100819,20220208,8:00 PM ET,1610612740,110,1610612745,97
879,0022100820,20220208,8:30 PM ET,1610612742,116,1610612765,86
880,0022100821,20220208,9:00 PM ET,1610612743,132,1610612752,115
881,0022100822,20220208,10:00 PM ET,1610612747,116,1610612749,131
882,0022100823,20220208,10:00 PM ET,1610612757,95,1610612753,113
883,0022100824,20220208,10:00 PM ET,1610612758,114,1610612750,134
884,0022100825,20220209,7:00 PM ET,1610612739,105,1610612759,92
885,0022100826,20220209,7:30 PM ET,1610612766,109,1610612741,121
886,0022100827,20220209,8:00 PM ET,1610612760,98,1610612761,117
887,0022100828,20220209,10:00 PM ET,1610612762,111,1610612744,85
888,0022100829,20220209,10:00 PM ET,1610612757,107,1610612747,105
889,0022100830,20220209,10:00 PM ET,1610612758,132,1610612750,119
890,0022100831,20220210,7:00 PM ET,1610612765,107,1610612763,132
891,0022100832,20220210,7:30 PM ET,1610612764,113,1610612751,112
892,0022100833,20220210,7:30 PM ET,1610612740,97,1610612748,112
893,0022100834,20220210,8:00 PM ET,1610612745,120,1610612761,139
894,0022100835,20220210,8:30 PM ET,1610612742,112,1610612746,105
895,0022100836,20220210,10:00 PM ET,1610612756,131,1610612749,107
896,0022100837,20220210,10:00 PM ET,1610612744,114,1610612752,116
897,0022100838,20220211,7:00 PM ET,1610612765,119,1610612766,141
898,0022100839,20220211,7:00 PM ET,1610612754,113,1610612739,120
899,0022100840,20220211,7:00 PM ET,1610612755,100,1610612760,87
900,0022100841,20220211,7:30 PM ET,1610612737,121,1610612759,136
901,0022100842,20220211,7:30 PM ET,1610612738,108,1610612743,102
902,0022100843,20220211,8:00 PM ET,1610612741,134,1610612750,122
903,0022100844,20220211,9:00 PM ET,1610612762,114,1610612753,99
904,0022100845,20220212,5:00 PM ET,1610612757,112,1610612752,103
905,0022100846,20220212,7:00 PM ET,1610612766,118,1610612763,125
906,0022100847,20220212,7:00 PM ET,1610612764,110,1610612758,123
907,0022100848,20220212,7:00 PM ET,1610612740,114,1610612759,124
908,0022100849,20220212,7:30 PM ET,1610612755,103,1610612739,93
909,0022100850,20220212,7:30 PM ET,1610612761,109,1610612743,110
910,0022100851,20220212,8:00 PM ET,1610612748,115,1610612751,111
911,0022100852,20220212,8:00 PM ET,1610612741,106,1610612760,101
912,0022100853,20220212,8:30 PM ET,1610612742,97,1610612746,99
913,0022100854,20220212,8:30 PM ET,1610612744,117,1610612747,115
914,0022100855,20220212,9:00 PM ET,1610612756,132,1610612753,105
915,0022100856,20220213,2:00 PM ET,1610612738,105,1610612737,95
916,0022100857,20220213,3:00 PM ET,1610612754,120,1610612750,129
917,0022100858,20220214,7:00 PM ET,1610612764,103,1610612765,94
918,0022100859,20220214,7:30 PM ET,1610612751,109,1610612758,85
919,0022100860,20220214,7:30 PM ET,1610612752,123,1610612760,127
920,0022100861,20220214,8:00 PM ET,1610612741,120,1610612759,109
921,0022100862,20220214,8:00 PM ET,1610612749,107,1610612757,122
922,0022100863,20220214,8:00 PM ET,1610612740,120,1610612761,90
923,0022100864,20220214,9:00 PM ET,1610612743,121,1610612753,111
924,0022100865,20220214,9:00 PM ET,1610612762,135,1610612745,101
925,0022100866,20220214,10:30 PM ET,1610612746,119,1610612744,104
926,0022100867,20220215,7:30 PM ET,1610612737,124,1610612739,116
927,0022100868,20220215,7:30 PM ET,1610612748,99,1610612742,107
928,0022100869,20220215,7:30 PM ET,1610612755,87,1610612738,135
929,0022100870,20220215,8:00 PM ET,1610612749,128,1610612754,119
930,0022100871,20220215,8:00 PM ET,1610612750,126,1610612766,120
931,0022100872,20220215,8:00 PM ET,1610612740,109,1610612763,121
932,0022100873,20220215,10:00 PM ET,1610612756,103,1610612746,96
933,0022100874,20220216,7:00 PM ET,1610612753,109,1610612737,130
934,0022100875,20220216,7:30 PM ET,1610612738,111,1610612765,112
935,0022100876,20220216,7:30 PM ET,1610612754,113,1610612764,108
936,0022100877,20220216,7:30 PM ET,1610612752,106,1610612751,111
937,0022100878,20220216,8:00 PM ET,1610612741,125,1610612758,118
938,0022100879,20220216,8:00 PM ET,1610612763,119,1610612757,123
939,0022100880,20220216,8:00 PM ET,1610612750,91,1610612761,103
940,0022100881,20220216,8:00 PM ET,1610612760,106,1610612759,114
941,0022100882,20220216,9:00 PM ET,1610612756,124,1610612745,121
942,0022100883,20220216,10:00 PM ET,1610612744,116,1610612743,117
943,0022100884,20220216,10:00 PM ET,1610612747,106,1610612762,101
944,0022100885,20220217,7:00 PM ET,1610612766,107,1610612748,111
945,0022100464,20220217,7:30 PM ET,1610612751,103,1610612764,117
946,0022100886,20220217,8:00 PM ET,1610612740,118,1610612742,125
947,0022100887,20220217,8:30 PM ET,1610612749,120,1610612755,123
948,0022100888,20220217,10:30 PM ET,1610612746,142,1610612745,111
949,0032100001,20220220,8:00 PM ET,1610616834,163,1610616833,160
950,0022100889,20220224,7:00 PM ET,1610612765,106,1610612739,103
951,0022100890,20220224,7:30 PM ET,1610612751,106,1610612738,129
952,0022100891,20220224,8:00 PM ET,1610612741,112,1610612737,108
953,0022100892,20220224,8:00 PM ET,1610612750,119,1610612763,114
954,0022100893,20220224,8:00 PM ET,1610612760,104,1610612756,124
955,0022100894,20220224,10:00 PM ET,1610612757,95,1610612744,132
956,0022100895,20220224,10:00 PM ET,1610612758,110,1610612743,128
957,0022100896,20220225,7:00 PM ET,1610612766,125,1610612761,93
958,0022100897,20220225,7:00 PM ET,1610612754,125,1610612760,129
959,0022100898,20220225,7:00 PM ET,1610612753,119,1610612745,111
960,0022100899,20220225,7:00 PM ET,1610612764,153,1610612759,157
961,0022100900,20220225,7:30 PM ET,1610612752,100,1610612748,115
962,0022100901,20220225,8:00 PM ET,1610612750,102,1610612755,133
963,0022100902,20220225,9:00 PM ET,1610612756,102,1610612740,117
964,0022100903,20220225,9:00 PM ET,1610612762,114,1610612742,109
965,0022100904,20220225,10:00 PM ET,1610612747,102,1610612746,105
966,0022100905,20220226,12:00 PM ET,1610612765,104,1610612738,113
967,0022100906,20220226,7:30 PM ET,1610612737,127,1610612761,100
968,0022100907,20220226,8:00 PM ET,1610612739,92,1610612764,86
969,0022100908,20220226,8:00 PM ET,1610612748,133,1610612759,129
970,0022100909,20220226,8:00 PM ET,1610612741,110,1610612763,116
971,0022100910,20220226,8:30 PM ET,1610612749,123,1610612751,126
972,0022100911,20220226,9:00 PM ET,1610612743,115,1610612758,110
973,0022100912,20220227,1:00 PM ET,1610612752,109,1610612755,125
974,0022100913,20220227,3:30 PM ET,1610612756,114,1610612762,118
975,0022100914,20220227,5:00 PM ET,1610612754,128,1610612738,107
976,0022100915,20220227,7:00 PM ET,1610612766,126,1610612765,127
977,0022100916,20220227,7:00 PM ET,1610612745,98,1610612746,99
978,0022100917,20220227,7:30 PM ET,1610612744,101,1610612742,107
979,0022100918,20220227,9:00 PM ET,1610612757,92,1610612743,124
980,0022100919,20220227,10:00 PM ET,1610612747,95,1610612740,123
981,0022100920,20220228,7:00 PM ET,1610612739,122,1610612750,127
982,0022100921,20220228,7:00 PM ET,1610612753,119,1610612754,103
983,0022100726,20220228,7:30 PM ET,1610612751,97,1610612761,133
984,0022100922,20220228,7:30 PM ET,1610612748,112,1610612741,99
985,0022100923,20220228,8:00 PM ET,1610612763,118,1610612759,105
986,0022100924,20220228,8:00 PM ET,1610612749,130,1610612766,106
987,0022100925,20220228,8:00 PM ET,1610612760,110,1610612758,131
988,0022100926,20220301,7:00 PM ET,1610612764,116,1610612765,113
989,0022100927,20220301,7:30 PM ET,1610612738,107,1610612737,98
990,0022100928,20220301,7:30 PM ET,1610612761,109,1610612751,108
991,0022100929,20220301,8:00 PM ET,1610612745,100,1610612746,113
992,0022100930,20220301,8:00 PM ET,1610612750,129,1610612744,114
993,0022100931,20220301,10:00 PM ET,1610612747,104,1610612742,109
994,0022100932,20220302,7:00 PM ET,1610612739,98,1610612766,119
995,0022100933,20220302,7:00 PM ET,1610612753,114,1610612754,122
996,0022100934,20220302,7:30 PM ET,1610612755,123,1610612752,108
997,0022100935,20220302,8:00 PM ET,1610612745,127,1610612762,132
998,0022100936,20220302,8:00 PM ET,1610612749,120,1610612748,119
999,0022100937,20220302,8:00 PM ET,1610612740,125,1610612758,95
1000,0022100938,20220302,9:00 PM ET,1610612743,107,1610612760,119
1001,0022100939,20220302,10:00 PM ET,1610612756,120,1610612757,90
1002,0022100710,20220303,7:00 PM ET,1610612737,130,1610612741,124
1003,0022100940,20220303,7:30 PM ET,1610612738,120,1610612763,107
1004,0022100941,20220303,7:30 PM ET,1610612751,107,1610612748,113
1005,0022100942,20220303,7:30 PM ET,1610612761,106,1610612765,108
1006,0022100943,20220303,8:30 PM ET,1610612742,122,1610612744,113
1007,0022100944,20220303,8:30 PM ET,1610612759,112,1610612758,115
1008,0022100945,20220303,10:00 PM ET,1610612746,132,1610612747,111
1009,0022100946,20220304,7:00 PM ET,1610612765,111,1610612754,106
1010,0022100947,20220304,7:00 PM ET,1610612755,125,1610612739,119
1011,0022100948,20220304,7:00 PM ET,1610612764,114,1610612737,117
1012,0022100458,20220304,7:30 PM ET,1610612761,97,1610612753,103
1013,0022100949,20220304,7:30 PM ET,1610612741,112,1610612749,118
1014,0022100950,20220304,8:00 PM ET,1610612740,124,1610612762,90
1015,0022100951,20220304,8:00 PM ET,1610612760,101,1610612750,138
1016,0022100952,20220304,9:00 PM ET,1610612743,116,1610612745,101
1017,0022100953,20220304,10:00 PM ET,1610612756,115,1610612752,114
1018,0022100954,20220305,5:00 PM ET,1610612742,114,1610612758,113
1019,0022100955,20220305,7:00 PM ET,1610612766,123,1610612759,117
1020,0022100956,20220305,8:00 PM ET,1610612748,99,1610612755,82
1021,0022100957,20220305,8:00 PM ET,1610612763,124,1610612753,96
1022,0022100958,20220305,8:00 PM ET,1610612750,135,1610612757,121
1023,0022100959,20220305,8:30 PM ET,1610612747,124,1610612744,116
1024,0022100960,20220306,1:00 PM ET,1610612738,126,1610612751,120
1025,0022100961,20220306,3:30 PM ET,1610612749,132,1610612756,122
1026,0022100963,20220306,6:00 PM ET,1610612764,133,1610612754,123
1027,0022100964,20220306,7:00 PM ET,1610612745,123,1610612763,112
1028,0022100965,20220306,7:00 PM ET,1610612760,103,1610612762,116
1029,0022100962,20220306,7:30 PM ET,1610612739,104,1610612761,96
1030,0022100967,20220306,8:00 PM ET,1610612743,138,1610612740,130
1031,0022100966,20220306,10:00 PM ET,1610612746,93,1610612752,116
1032,0022100968,20220307,7:00 PM ET,1610612765,113,1610612737,110
1033,0022100969,20220307,7:00 PM ET,1610612755,121,1610612741,106
1034,0022100970,20220307,7:30 PM ET,1610612748,123,1610612745,106
1035,0022100971,20220307,8:00 PM ET,1610612750,124,1610612757,81
1036,0022100972,20220307,8:30 PM ET,1610612742,111,1610612762,103
1037,0022100973,20220307,8:30 PM ET,1610612759,117,1610612747,110
1038,0022100528,20220307,9:00 PM ET,1610612743,131,1610612744,124
1039,0022100974,20220307,10:30 PM ET,1610612758,115,1610612752,131
1040,0022100975,20220308,7:00 PM ET,1610612766,121,1610612751,132
1041,0022100976,20220308,7:00 PM ET,1610612754,124,1610612739,127
1042,0022100977,20220308,7:00 PM ET,1610612753,99,1610612756,102
1043,0022100978,20220308,7:30 PM ET,1610612763,132,1610612740,111
1044,0022100979,20220308,8:00 PM ET,1610612760,115,1610612749,142
1045,0022100980,20220308,10:00 PM ET,1610612744,112,1610612746,97
1046,0022100981,20220309,7:00 PM ET,1610612766,101,1610612738,115
1047,0022100982,20220309,7:00 PM ET,1610612765,108,1610612741,114
1048,0022100983,20220309,7:30 PM ET,1610612748,90,1610612756,111
1049,0022100984,20220309,8:00 PM ET,1610612749,124,1610612737,115
1050,0022100985,20220309,8:00 PM ET,1610612745,139,1610612747,130
1051,0022100986,20220309,8:00 PM ET,1610612750,132,1610612760,102
1052,0022100987,20220309,8:00 PM ET,1610612740,102,1610612753,108
1053,0022100988,20220309,8:30 PM ET,1610612742,77,1610612752,107
1054,0022100989,20220309,8:30 PM ET,1610612759,104,1610612761,119
1055,0022100990,20220309,10:00 PM ET,1610612762,123,1610612757,85
1056,0022100991,20220309,10:00 PM ET,1610612758,100,1610612743,106
1057,0022100992,20220309,10:30 PM ET,1610612746,115,1610612764,109
1058,0022100993,20220310,7:30 PM ET,1610612755,100,1610612751,129
1059,0022100994,20220310,10:00 PM ET,1610612743,102,1610612744,113
1060,0022100995,20220311,7:00 PM ET,1610612753,118,1610612750,110
1061,0022100996,20220311,7:30 PM ET,1610612737,112,1610612746,106
1062,0022100997,20220311,7:30 PM ET,1610612738,114,1610612765,103
1063,0022100998,20220311,8:00 PM ET,1610612748,117,1610612739,105
1064,0022100999,20220311,8:00 PM ET,1610612745,100,1610612742,113
1065,0022101000,20220311,8:00 PM ET,1610612763,118,1610612752,114
1066,0022101001,20220311,8:00 PM ET,1610612740,120,1610612766,142
1067,0022101002,20220311,8:30 PM ET,1610612759,104,1610612762,102
1068,0022101003,20220311,9:00 PM ET,1610612756,112,1610612761,117
1069,0022101004,20220311,10:30 PM ET,1610612747,122,1610612764,109
1070,0022101005,20220312,8:00 PM ET,1610612748,104,1610612750,113
1071,0022101006,20220312,8:00 PM ET,1610612741,101,1610612739,91
1072,0022101007,20220312,8:00 PM ET,1610612759,108,1610612754,119
1073,0022101008,20220312,8:30 PM ET,1610612744,122,1610612749,109
1074,0022101009,20220312,9:00 PM ET,1610612743,115,1610612761,127
1075,0022101010,20220312,9:00 PM ET,1610612762,134,1610612758,125
1076,0022101011,20220312,10:00 PM ET,1610612757,127,1610612764,118
1077,0022101012,20220313,1:00 PM ET,1610612751,110,1610612752,107
1078,0022101013,20220313,3:00 PM ET,1610612765,102,1610612746,106
1079,0022101014,20220313,3:30 PM ET,1610612738,92,1610612742,95
1080,0022101015,20220313,6:00 PM ET,1610612753,114,1610612755,116
1081,0022101016,20220313,7:00 PM ET,1610612737,131,1610612754,128
1082,0022101017,20220313,7:00 PM ET,1610612740,130,1610612745,105
1083,0022101018,20220313,7:00 PM ET,1610612760,118,1610612763,125
1084,0022101019,20220313,9:00 PM ET,1610612756,140,1610612747,111
1085,0022101020,20220314,7:00 PM ET,1610612739,120,1610612746,111
1086,0022101021,20220314,7:30 PM ET,1610612737,122,1610612757,113
1087,0022101022,20220314,7:30 PM ET,1610612755,110,1610612743,114
1088,0022101023,20220314,8:00 PM ET,1610612760,116,1610612766,134
1089,0022101024,20220314,8:30 PM ET,1610612759,139,1610612750,149
1090,0022101025,20220314,10:00 PM ET,1610612744,126,1610612764,112
1091,0022101026,20220314,10:00 PM ET,1610612758,112,1610612741,103
1092,0022101027,20220314,10:00 PM ET,1610612762,111,1610612749,117
1093,0022101028,20220314,10:30 PM ET,1610612747,103,1610612761,114
1094,0022101029,20220315,7:00 PM ET,1610612754,102,1610612763,135
1095,0022101030,20220315,7:00 PM ET,1610612753,108,1610612751,150
1096,0022101031,20220315,7:30 PM ET,1610612748,105,1610612765,98
1097,0022101032,20220315,8:00 PM ET,1610612740,115,1610612756,131
1098,0022101033,20220316,7:00 PM ET,1610612766,116,1610612737,106
1099,0022101034,20220316,7:00 PM ET,1610612739,114,1610612755,118
1100,0022101035,20220316,7:00 PM ET,1610612764,109,1610612743,127
1101,0022101036,20220316,7:30 PM ET,1610612751,111,1610612742,113
1102,0022101037,20220316,7:30 PM ET,1610612752,128,1610612757,98
1103,0022101038,20220316,8:00 PM ET,1610612745,112,1610612756,129
1104,0022101039,20220316,8:00 PM ET,1610612750,124,1610612747,104
1105,0022101040,20220316,8:30 PM ET,1610612759,122,1610612760,120
1106,0022101041,20220316,9:00 PM ET,1610612762,125,1610612741,110
1107,0022101042,20220316,10:00 PM ET,1610612744,88,1610612738,110
1108,0022101043,20220316,10:00 PM ET,1610612758,126,1610612749,135
1109,0022101044,20220316,10:30 PM ET,1610612746,100,1610612761,103
1110,0022101045,20220317,7:00 PM ET,1610612753,120,1610612765,134
1111,0022101046,20220318,7:00 PM ET,1610612755,111,1610612742,101
1112,0022101047,20220318,7:30 PM ET,1610612737,120,1610612763,105
1113,0022101048,20220318,7:30 PM ET,1610612751,128,1610612757,123
1114,0022101049,20220318,7:30 PM ET,1610612739,119,1610612743,116
1115,0022101050,20220318,7:30 PM ET,1610612752,100,1610612764,97
1116,0022101051,20220318,7:30 PM ET,1610612761,123,1610612747,128
1117,0022101052,20220318,8:00 PM ET,1610612748,120,1610612760,108
1118,0022101053,20220318,8:00 PM ET,1610612745,118,1610612754,121
1119,0022101054,20220318,8:30 PM ET,1610612759,91,1610612740,124
1120,0022101055,20220318,9:00 PM ET,1610612762,121,1610612746,92
1121,0022101056,20220318,10:00 PM ET,1610612756,129,1610612741,102
1122,0022101057,20220318,10:00 PM ET,1610612758,97,1610612738,126
1123,0022101058,20220319,5:00 PM ET,1610612750,138,1610612749,119
1124,0022101059,20220319,7:00 PM ET,1610612766,129,1610612742,108
1125,0022101060,20220319,8:00 PM ET,1610612739,113,1610612765,109
1126,0022101061,20220319,8:00 PM ET,1610612764,127,1610612747,119
1127,0022101062,20220320,3:30 PM ET,1610612754,129,1610612757,98
1128,0022101063,20220320,3:30 PM ET,1610612745,98,1610612763,122
1129,0022101064,20220320,6:00 PM ET,1610612737,112,1610612740,117
1130,0022101065,20220320,6:00 PM ET,1610612753,90,1610612760,85
1131,0022101066,20220320,6:00 PM ET,1610612758,124,1610612756,127
1132,0022101067,20220320,7:30 PM ET,1610612752,93,1610612762,108
1133,0022101068,20220320,8:00 PM ET,1610612743,104,1610612738,124
1134,0022101069,20220320,8:30 PM ET,1610612755,88,1610612761,93
1135,0022101070,20220320,8:30 PM ET,1610612744,108,1610612759,110
1136,0022101071,20220321,7:00 PM ET,1610612766,106,1610612740,103
1137,0022101072,20220321,7:00 PM ET,1610612739,120,1610612747,131
1138,0022101073,20220321,7:00 PM ET,1610612765,115,1610612757,119
1139,0022101074,20220321,7:30 PM ET,1610612755,113,1610612748,106
1140,0022101075,20220321,7:30 PM ET,1610612751,114,1610612762,106
1141,0022101076,20220321,8:00 PM ET,1610612741,113,1610612761,99
1142,0022101077,20220321,8:00 PM ET,1610612745,115,1610612764,97
1143,0022101078,20220321,8:00 PM ET,1610612760,123,1610612738,132
1144,0022101079,20220321,8:30 PM ET,1610612742,110,1610612750,108
1145,0022101080,20220322,7:00 PM ET,1610612753,94,1610612744,90
1146,0022101081,20220322,7:30 PM ET,1610612752,111,1610612737,117
1147,0022101082,20220322,8:00 PM ET,1610612749,126,1610612741,98
1148,0022101083,20220322,10:00 PM ET,1610612743,127,1610612746,115
1149,0022101084,20220323,7:00 PM ET,1610612766,106,1610612752,121
1150,0022101085,20220323,7:00 PM ET,1610612765,122,1610612737,101
1151,0022101086,20220323,7:00 PM ET,1610612754,109,1610612758,110
1152,0022101087,20220323,7:30 PM ET,1610612738,125,1610612762,97
1153,0022101088,20220323,7:30 PM ET,1610612748,104,1610612744,118
1154,0022101089,20220323,7:30 PM ET,1610612763,132,1610612751,120
1155,0022101090,20220323,8:00 PM ET,1610612750,116,1610612756,125
1156,0022101091,20220323,8:00 PM ET,1610612760,118,1610612753,102
1157,0022101092,20220323,8:30 PM ET,1610612742,110,1610612745,91
1158,0022101093,20220323,10:00 PM ET,1610612747,121,1610612755,126
1159,0022101094,20220323,10:00 PM ET,1610612757,96,1610612759,133
1160,0022101095,20220324,7:30 PM ET,1610612761,117,1610612739,104
1161,0022101096,20220324,8:00 PM ET,1610612763,133,1610612754,103
1162,0022101097,20220324,8:00 PM ET,1610612749,114,1610612764,102
1163,0022101098,20220324,8:00 PM ET,1610612740,126,1610612741,109
1164,0022101099,20220324,9:00 PM ET,1610612743,130,1610612756,140
1165,0022101100,20220325,7:00 PM ET,1610612766,107,1610612762,101
1166,0022101101,20220325,7:00 PM ET,1610612765,97,1610612764,100
1167,0022101102,20220325,7:30 PM ET,1610612737,121,1610612744,110
1168,0022101103,20220325,8:00 PM ET,1610612748,103,1610612752,111
1169,0022101104,20220325,8:00 PM ET,1610612750,116,1610612742,95
1170,0022101105,20220325,10:00 PM ET,1610612757,106,1610612745,125
1171,0022101106,20220325,10:30 PM ET,1610612746,97,1610612755,122
1172,0022101107,20220326,5:00 PM ET,1610612740,103,1610612759,107
1173,0022101108,20220326,7:00 PM ET,1610612753,110,1610612758,114
1174,0022101109,20220326,7:30 PM ET,1610612761,131,1610612754,91
1175,0022101110,20220326,8:00 PM ET,1610612739,94,1610612741,98
1176,0022101111,20220326,8:00 PM ET,1610612748,95,1610612751,110
1177,0022101112,20220326,8:00 PM ET,1610612763,127,1610612749,102
1178,0022101113,20220326,9:00 PM ET,1610612743,113,1610612760,107
1179,0022101114,20220326,10:00 PM ET,1610612757,98,1610612745,115
1180,0022101115,20220327,3:30 PM ET,1610612765,102,1610612752,104
1181,0022101116,20220327,6:00 PM ET,1610612738,134,1610612750,112
1182,0022101117,20220327,6:00 PM ET,1610612764,123,1610612744,115
1183,0022101118,20220327,6:00 PM ET,1610612756,114,1610612755,104
1184,0022101119,20220327,7:00 PM ET,1610612740,116,1610612747,108
1185,0022101120,20220327,7:30 PM ET,1610612751,110,1610612766,119
1186,0022101121,20220327,7:30 PM ET,1610612742,114,1610612762,100
1187,0022101122,20220328,7:00 PM ET,1610612766,109,1610612743,113
1188,0022101123,20220328,7:00 PM ET,1610612739,107,1610612753,101
1189,0022101124,20220328,7:00 PM ET,1610612754,123,1610612737,132
1190,0022101125,20220328,7:30 PM ET,1610612748,123,1610612758,100
1191,0022101126,20220328,7:30 PM ET,1610612752,109,1610612741,104
1192,0022101127,20220328,7:30 PM ET,1610612761,115,1610612738,112
1193,0022101128,20220328,8:00 PM ET,1610612745,120,1610612759,123
1194,0022101129,20220328,8:00 PM ET,1610612763,123,1610612744,95
1195,0022101130,20220328,10:00 PM ET,1610612757,131,1610612760,134
1196,0022101131,20220329,7:00 PM ET,1610612755,116,1610612749,118
1197,0022101132,20220329,7:00 PM ET,1610612764,94,1610612741,107
1198,0022101133,20220329,7:30 PM ET,1610612751,130,1610612765,123
1199,0022101134,20220329,7:30 PM ET,1610612742,128,1610612747,110
1200,0022101135,20220329,10:00 PM ET,1610612746,121,1610612762,115
1201,0022101136,20220330,7:00 PM ET,1610612739,112,1610612742,120
1202,0022101137,20220330,7:00 PM ET,1610612754,118,1610612743,125
1203,0022101138,20220330,7:00 PM ET,1610612764,127,1610612753,110
1204,0022101139,20220330,7:30 PM ET,1610612738,98,1610612748,106
1205,0022101140,20220330,7:30 PM ET,1610612752,114,1610612766,125
1206,0022101141,20220330,7:30 PM ET,1610612761,125,1610612750,102
1207,0022101142,20220330,8:00 PM ET,1610612745,118,1610612758,121
1208,0022101143,20220330,8:00 PM ET,1610612760,118,1610612737,136
1209,0022101144,20220330,8:30 PM ET,1610612759,111,1610612763,112
1210,0022101145,20220330,10:00 PM ET,1610612744,103,1610612756,107
1211,0022101146,20220330,10:00 PM ET,1610612757,107,1610612740,117
1212,0022101147,20220331,7:00 PM ET,1610612765,102,1610612755,94
1213,0022100452,20220331,7:30 PM ET,1610612737,131,1610612739,107
1214,0022101148,20220331,7:30 PM ET,1610612751,119,1610612749,120
1215,0022101149,20220331,8:00 PM ET,1610612741,135,1610612746,130
1216,0022101150,20220331,10:00 PM ET,1610612762,122,1610612747,109
1217,0022101151,20220401,7:00 PM ET,1610612753,89,1610612761,102
1218,0022101152,20220401,7:00 PM ET,1610612764,135,1610612742,103
1219,0022101153,20220401,7:30 PM ET,1610612738,128,1610612754,123
1220,0022101154,20220401,8:00 PM ET,1610612745,117,1610612758,122
1221,0022101155,20220401,8:00 PM ET,1610612763,122,1610612756,114
1222,0022101156,20220401,8:00 PM ET,1610612749,119,1610612746,153
